IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.160.187.127","av-fe.amazon.com","","","","","av-fe.amazon.com|web-geo.amazonvideo.com|web-geo.primevideo.com|fe.primevideo.com","","false"
"3.160.187.57","*.ap-southeast-2.multichprod.a-sharedinfra.net","","","","","*.ap-southeast-2.multichprod.a-sharedinfra.net","","false"
"3.160.187.135","*.abc-mart.biz","","","","","*.abc-mart.biz","","false"
"3.160.187.60","commonservice.io","","","","","commonservice.io|*.commonservice.io","","false"
"3.160.187.124","*.thinkthroughmath.com","","","","","*.thinkthroughmath.com","","false"
"3.160.187.54","*.hungama.com","","","","","*.hungama.com|*.bollywoodhungama.com","","false"
"3.160.187.123","static.resta.co.kr","","","","","static.resta.co.kr|static.event-collection.net","","false"
"3.160.187.69","distribution.cloudfront-test.net","Amazon Inc.","US","Seattle","Washington","distribution.cloudfront-test.net","","true"
"3.160.187.70","*.glupen.studio.glulive.com","","","","","*.glupen.studio.glulive.com","","false"
"3.160.187.197","onkan-web.net","","","","","onkan-web.net","","false"
"3.160.187.48","*.beyecdn.net","","","","","*.beyecdn.net|beyecdn.net","","false"
"3.160.187.43","*.playfirst.com","","","","","*.playfirst.com","","false"
"3.160.187.196","dl.codm-bak.cdn.garenanow.com","","","","","dl.codm-bak.cdn.garenanow.com","","false"
"3.160.187.65","*.hfblcj.com","","","","","*.hfblcj.com","","false"
"3.160.187.210","spcentral.amazon.com","","","","","spcentral.amazon.com|spcentral.amazon.in","","false"
"3.160.187.63","*.mopita.com","MTI Ltd.","JP","Shinjuku-ku","Tokyo","stgcdiapi.etpt.mopita.com|*.mopita.com|mopita.com|api.market.mopita.com|m.pf.market.mopita.com|api.pf.market.mopita.com|cpservice.test.mopita.com|cpwww.test.mopita.com|stggw.etpt.mopita.com|stgapi.etpt.mopita.com|gw.etpt.mopita.com|cdiapi.etpt.mopita.com|stggw.pzlbox.mopita.com|stgapi.pzlbox.mopita.com|api.pzlbox.mopita.com|gw.pzlbox.mopita.com|stgpuzzlun.sugotoku.mopita.com|puzzlun.sugotoku.mopita.com|kids.etpt.mopita.com|api.kids.etpt.mopita.com|gw.kids.etpt.mopita.com|eapl.kids.etpt.mopita.com|api.etpt.mopita.com|stgkids.etpt.mopita.com|stgapi.kids.etpt.mopita.com|stggw.kids.etpt.mopita.com|stgeapl.kids.etpt.mopita.com|mapple.sugotoku.mopita.com|stgmapple.sugotoku.mopita.com|co-trip.sugotoku.mopita.com|stgco-trip.sugotoku.mopita.com|unseidx.sugotoku.mopita.com|stgunseidx.sugotoku.mopita.com|music-melo.sugotoku.mopita.com|stgmusic-melo.sugotoku.mopita.com|tenki.sugotoku.mopita.com|stgtenki.sugotoku.mopita.com|tenki-rc.sugotoku.mopita.com|jisyoweb.sugotoku.mopita.com|stgjisyoweb.sugotoku.mopita.com|stglnln.sugotoku.mopita.com|lnln.sugotoku.mopita.com","","false"
"3.160.187.207","ambia-onboarding.stg.goaptive.com","","","","","ambia-onboarding.stg.goaptive.com","","false"
"3.160.187.64","idp.mimecast-stg.com","Mimecast Services Limited","GB","London","","idp.mimecast-stg.com","","false"
"3.160.187.209","*.iot.irobotapi.com","iRobot Corporation","US","Bedford","Massachusetts","*.iot.irobotapi.com|*.ota.iot.irobot.cn","","false"
"3.160.187.46","cabellmediaroom.hayu.com","","","","","cabellmediaroom.hayu.com","","false"
"3.160.187.132","*.dev.coro.net","","","","","*.dev.coro.net","","false"
"3.160.187.204","*.secret-search.xyz","","","","","*.secret-search.xyz|*.premium-search.xyz","","false"
"3.160.187.45","read.amazon.co.jp","","","","","read.amazon.co.jp|origin-read.amazon.co.jp","","false"
"3.160.187.39","media.baselineresearch.com","","","","","media.baselineresearch.com","","false"
"3.160.187.134","crazyegg.com","","","","","crazyegg.com|*.staging2.crazyegg.com|*.app.crazyegg.com|*.crazyegg.com|*.dev.crazyegg.com","","false"
"3.160.187.50","*.binance.sg","","","","","*.binance.sg","","false"
"3.160.187.20","*.tianmaoyihao5.com","","","","","*.tianmaoyihao5.com","","false"
