IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"107.21.213.127","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"107.21.213.129","*.monroneylabels.com","","","","","*.monroneylabels.com|monroneylabels.com","","false"
"107.21.213.124","*.ors.informeddna.com","","","","","*.ors.informeddna.com|*.stg.ors.informeddna.com|*.dev.ors.informeddna.com|*.green.ors.informeddna.com|*.blue.ors.informeddna.com|*.dev.ig.informeddna.com|*.stg.ig.informeddna.com|*.blue.ig.informeddna.com|*.green.ig.informeddna.com|*.ig.informeddna.com","","false"
"107.21.213.116","playlive-donation-alertsv5-srv.experience.stjude.org","","","","","playlive-donation-alertsv5-srv.experience.stjude.org","","false"
"107.21.213.126","*.dm.ring.com","","","","","*.dm.ring.com","","false"
"107.21.213.142","gamma-cell-1-lambda.us-east-1.api.aws","","","","","gamma-cell-1-lambda.us-east-1.api.aws|*.gamma-cell-1-api-lambda.us-east-1.api.aws","","false"
"107.21.213.145","*.ackerwines.com","","","","","*.ackerwines.com|ackerwines.com","","false"
"107.21.213.148","www.news.philipguston.org","","","","","www.news.philipguston.org|news.philipguston.org","","false"
"107.21.213.154","api.us.staging.lalilo.com","","","","","api.us.staging.lalilo.com|launchdarkly.us.staging.lalilo.com","","false"
"107.21.213.166","app.barba.co.uk","","","","","app.barba.co.uk|barba.indevmode.co.uk","","false"
"107.21.213.168","*.artivest.co","","","","","*.artivest.co","","false"
"107.21.213.175","*.wellowello.com","","","","","*.wellowello.com","","false"
"107.21.213.190","alb-rush-matchmaker.us-east-1.development.playq.net","","","","","alb-rush-matchmaker.us-east-1.development.playq.net","","false"
"107.21.213.202","*.aiamis.com.br","","","","","*.aiamis.com.br","","false"
"107.21.213.208","*.snapsheet.me","","","","","*.snapsheet.me","","false"
"107.21.213.222","*.app.regroup.com","","","","","*.app.regroup.com|app.regroup.com","","false"
"107.21.213.223","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"107.21.213.237","*.trumedianetworks.com","","","","","*.trumedianetworks.com|*.scouting.trumedianetworks.com|*.analytics.trumedianetworks.com|*.jags.scouting.trumedianetworks.com|*.analyst.trumedianetworks.com|*.tigers.scouting.trumedianetworks.com|*.49ers.trumedianetworks.com","","false"
"107.21.213.245","crm.officebeacon.biz","","","","","crm.officebeacon.biz","","false"
"107.21.213.249","tactical2day.com","","","","","tactical2day.com|*.tactical2day.com","","false"
"107.21.213.254","*.io.qa.ariseodusa.org","","","","","*.io.qa.ariseodusa.org","","false"
"107.21.214.15","*.imedidata.net","Medidata Solutions, Inc","US","New York","New York","*.imedidata.net|imedidata.net","","false"
"107.21.214.20","*.coupadev.com","Coupa Software Inc.","US","San Mateo","California","*.coupadev.com|coupadev.com","","false"
"107.21.214.31","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.aimsparking.com|aimsparking.com","","false"
"107.21.214.29","*.k12.com","Stride, Inc.","US","Reston","Virginia","*.k12.com|k12.com","","false"
"107.21.214.28","*.grupogen.com.br","","","","","*.grupogen.com.br|grupogen.com.br","","false"
"107.21.214.34","*.dream11.com","Sporta Technologies Private Limited","IN","Mumbai","Maharashtra","*.dream11.com|dream11.com","","false"
"107.21.214.33","*.chatguru.app","","","","","*.chatguru.app|chatguru.app","","false"
"107.21.214.37","*.kjk.expertsierra.com","","","","","*.kjk.expertsierra.com","","false"
"107.21.214.42","*.duolingo.com","","","","","*.duolingo.com|duolingo.com","","false"
"107.21.214.51","usarc.cms.pearson.com","Pearson PLC","GB","","London","usarc.cms.pearson.com","","false"
"107.21.214.53","*.goldensecurityservices.com","","","","","*.goldensecurityservices.com","","false"
"107.21.214.59","*.c55.us-east-1.airflow.amazonaws.com","","","","","*.c55.us-east-1.airflow.amazonaws.com","","false"
"107.21.214.57","mmb-service-perf.ciostage.accenture.com","Accenture LLP","US","CHICAGO","ILLINOIS","mmb-service-perf.ciostage.accenture.com","","false"
"107.21.214.73","production.cenora.io","","","","","production.cenora.io|*.agent.cenora.io|*.cenora.io|*.consumer.cenora.io|*.dashboard.cenora.io","","false"
"107.21.214.76","lars-qalv.integration.nonprod.mheducation.com","","","","","lars-qalv.integration.nonprod.mheducation.com","","false"
"107.21.214.82","ping-sso.schneider-electric.com","Schneider Electric Industries SAS","FR","Rueil-Malmaison","Île-de-France","ping-sso.schneider-electric.com","","false"
"107.21.214.89","www.performgoal.com","","","","","www.performgoal.com|*.performgoal.com|performgoal.com","","false"
"107.21.214.97","adobe.develop.rideamigos.com","","","","","adobe.develop.rideamigos.com","","false"
