IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.235.232.52","*.stratforge.net","","","","","*.stratforge.net","","false"
"13.235.232.66","example.com","","","","","","","true"
"13.235.232.72","bharattex.net","","","","","bharattex.net|*.bharattex.net","","false"
"13.235.232.74","*.angelone.in","Angel One Limited","IN","Mumbai","Maharashtra","*.angelone.in|angelone.in","","false"
"13.235.232.78","*.wisilica.com","WiSilica Inc.","US","Laguna Hills","California","*.wisilica.com|wisilica.com","","false"
"13.235.232.83","*.pfirpoiala51a.ap-south-1.cs.amazonlightsail.com","","","","","*.pfirpoiala51a.ap-south-1.cs.amazonlightsail.com","","false"
"13.235.232.87","finndit.com","","","","","finndit.com|admin.finndit.com|www.finndit.com","","false"
"13.235.232.84","51payment.live","","","","","51payment.live|*.51payment.live","","false"
"13.235.232.90","silveroakhealth.com","","","","","silveroakhealth.com|*.silveroakhealth.com","","false"
"13.235.232.101","socket-staging.circo.africa","","","","","socket-staging.circo.africa","","false"
"13.235.232.110","creditsiddhi.in","","","","","creditsiddhi.in|*.creditsiddhi.in","","false"
"13.235.232.117","brightpointstudios.com","","","","","brightpointstudios.com","","false"
"13.235.232.122","kube-apiserver","","","","","7b2a69d8a6b89821cc7f9874626fb25e.gr7.ap-south-1.eks.amazonaws.com|ip-10-0-42-189.ap-south-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|30.0.4.110|10.0.42.189","false"
"13.235.232.121","aplapollofoundation.in","","","","","aplapollofoundation.in|*.aplapollofoundation.in","","false"
"13.235.232.126","d-ev.co.in","","","","","d-ev.co.in|d-ev.in|ed-pl.com|edvpl.com","","false"
"13.235.232.124","*.techmaster.in","","","","","*.techmaster.in|techmaster.in","","false"
"13.235.232.127","*.gadgets360.ndtv.net.in","","","","","*.gadgets360.ndtv.net.in","","false"
"13.235.232.128","*.gofrugal.com","","","","","*.gofrugal.com|gofrugal.com","","false"
"13.235.232.135","wrightresearch.in","","","","","wrightresearch.in|www.wrightresearch.in","","false"
"13.235.232.137","*.mobikwik.com","ONE MOBIKWIK SYSTEMS LIMITED","IN","Gurugram","Haryana","*.mobikwik.com|mobikwik.com","","false"
"13.235.232.142","TRAEFIK DEFAULT CERT","","","","","de5e2481555bde0930b57fa9375ef89e.a5999db05bdd1013bbec7a63efe14432.traefik.default","","true"
"13.235.232.150","trillionloans.com","","","","","trillionloans.com|*.trillionloans.com","","false"
"13.235.232.153","*.stg.swz-infra.net","","","","","*.stg.swz-infra.net","","false"
"13.235.232.159","api.production.hedged.in","","","","","api.production.hedged.in|www.api.production.hedged.in","","false"
"13.235.232.154","*.gmis.smartcities.gov.in","","","","","*.gmis.smartcities.gov.in|gmis.smartcities.gov.in","","false"
"13.235.232.156","rtr.rdwfr-prod001-ap-south-1.razorbill.codedeploy.a2z.com","","","","","rtr.rdwfr-prod001-ap-south-1.razorbill.codedeploy.a2z.com","","false"
