IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.232.75.139","adalove-dev.inteli.edu.br","","","","","adalove-dev.inteli.edu.br","","false"
"3.232.75.144","*.greenmile.com","The Descartes Systems Group Inc.","CA","Waterloo","Ontario","*.greenmile.com|greenmile.com","","false"
"3.232.75.146","*.trax.aero","","","","","*.trax.aero","","false"
"3.232.75.152","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.232.75.160","*.internal.platform.flarecloud.net","","","","","*.internal.platform.flarecloud.net|*.internal.flarecloud.net","","false"
"3.232.75.169","postman.com","","","","","postman.com|*.postman.com|*.srv.postman.com|*.explore.postman.com|*.postman.co|*.cdn.postman.com|postman.co|*.mac.postman.com|*.id.postman.com|*.gw.postman.com|*.go.postman.com|*.getpostman.com|getpostman.com","","false"
"3.232.75.177","*.jamplay.com","","","","","*.jamplay.com|jamplay.com","","false"
"3.232.75.172","*.38favli6kjrh2.us-east-1.cs.amazonlightsail.com","","","","","*.38favli6kjrh2.us-east-1.cs.amazonlightsail.com","","false"
"3.232.75.183","*.talemetry-qa-f1.net","","","","","*.talemetry-qa-f1.net|monitor.match.talemetry-qa-f1.net|api.match.talemetry-qa-f1.net","","false"
"3.232.75.174","*.nido.tec.br","","","","","*.nido.tec.br","","false"
"3.232.75.173","*.elfster.com","","","","","*.elfster.com","","false"
"3.232.75.187","bo.sandbox-jean.agrolend.dev.br","","","","","bo.sandbox-jean.agrolend.dev.br","","false"
"3.232.75.190","datacatalog.us-east-1.amazonaws.com","","","","","datacatalog.us-east-1.amazonaws.com","","false"
"3.232.75.196","staging.intranet.blocdirect.com","","","","","staging.intranet.blocdirect.com","","false"
"3.232.75.198","*.sigsense.tech","","","","","*.sigsense.tech","","false"
"3.232.75.200","*.molecule.io","","","","","*.molecule.io|molecule.io","","false"
"3.232.75.204","*.c3.us-east-1.airflow.amazonaws.com","","","","","*.c3.us-east-1.airflow.amazonaws.com","","false"
"3.232.75.205","*.prod.clst.co","","","","","*.prod.clst.co|prod.clst.co","","false"
"3.232.75.226","*.c7ce71ho0b9qu.us-east-1.cs.amazonlightsail.com","","","","","*.c7ce71ho0b9qu.us-east-1.cs.amazonlightsail.com","","false"
"3.232.75.224","uiproxy.payments-aws-cde-dev.aws.oath.cloud","","","","","uiproxy.payments-aws-cde-dev.aws.oath.cloud","","false"
"3.232.75.230","*.api.knowledgebase.lyzr.ai","","","","","*.api.knowledgebase.lyzr.ai","","false"
