IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.35.104.135","stg-k8s.rappipay.com","","","","","stg-k8s.rappipay.com|*.stg-k8s.rappipay.com","","false"
"52.35.104.139","website.cell-1.us-west-2.prod.gardner.aws.dev","","","","","website.cell-1.us-west-2.prod.gardner.aws.dev","","false"
"52.35.104.138","kube-apiserver","","","","","59d25f51d874bac00006eb6302d1bb28.gr7.us-west-2.eks.amazonaws.com|ip-172-16-50-9.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.118.9.253|172.16.50.9","false"
"52.35.104.140","node2.mbcc1.com","","","","","node2.mbcc1.com","","false"
"52.35.104.145","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"52.35.104.147","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"52.35.104.127","*.axionthemes.com","","","","","*.axionthemes.com|axionthemes.com","","false"
"52.35.104.149","managed-tls-insights-c-uw2-gd-cbf19376b48d.cloudos.autodesk.com","Autodesk, Inc.","US","San Rafael","California","managed-tls-insights-c-uw2-gd-cbf19376b48d.cloudos.autodesk.com|gdprapi.insights-c-uw2-gd.cloudos.autodesk.com","","false"
"52.35.104.152","dev.brindisi.cloud","","","","","dev.brindisi.cloud|*.dev.brindisi.cloud","","false"
"52.35.104.156","api.v2.pdx.prod.manifest-jit-arest.svc.live.video.a2z.com","","","","","api.v2.pdx.prod.manifest-jit-arest.svc.live.video.a2z.com","","false"
"52.35.104.155","ip-172-31-44-160","SomeOrganization","--","SomeCity","SomeState","","","true"
"52.35.104.163","www.samsara-staging.com","","","","","www.samsara-staging.com|*.samsara-staging.com|samsara-staging.com","","false"
"52.35.104.162","lxp.atenea.digital","","","","","lxp.atenea.digital|studio.atenea.digital|apps.lxp.atenea.digital|notes.lxp.atenea.digital|courses.lxp.atenea.digital|preview.lxp.atenea.digital|ecommerce.lxp.atenea.digital|files.lxp.atenea.digital","","false"
"52.35.104.167","*.execute-api.us-west-2.amazonaws.com","","","","","*.execute-api.us-west-2.amazonaws.com","","false"
"52.35.104.170","*.payclip.com","","","","","*.payclip.com|payclip.com","","false"
"52.35.104.172","*.dev.erabu.tv","","","","","*.dev.erabu.tv","","false"
"52.35.104.173","infoed.sdsu.edu","San Diego State University","US","","California","infoed.sdsu.edu|sdf-infoedprod.id.sdsu.edu","","false"
"52.35.104.174","admin.devnugget.uz","","","","","admin.devnugget.uz","","false"
"52.35.104.185","bsg.brave.com","","","","","bsg.brave.com|*.bsg.brave.com","","false"
"52.35.104.193","*.dev.ell.aofk.net","","","","","*.dev.ell.aofk.net","","false"
"52.35.104.190","*.limevpc.com","","","","","*.limevpc.com|limevpc.com","","false"
"52.35.104.197","infogain.egain.cloud","","","","","infogain.egain.cloud","","false"
"52.35.104.202","*.prod.fvecs.video.foxcpe.com","","","","","*.prod.fvecs.video.foxcpe.com","","false"
"52.35.104.219","*.pcctg.net","","","","","*.pcctg.net|pcctg.net","","false"
"52.35.104.224","*.vacasarentals.com","","","","","*.vacasarentals.com|vacasarentals.com","","false"
"52.35.104.227","*.naehas.com","","","","","*.naehas.com|naehas.com","","false"
"52.35.104.228","*.dev.olive.app","","","","","*.dev.olive.app","","false"
