IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.53.213.205","kube-apiserver","","","","","1f0b0bb0443d76081bf8279eced4d642.gr7.eu-north-1.eks.amazonaws.com|ip-10-0-100-87.eu-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.166.55|10.0.100.87","false"
"13.53.213.199","metrics.sagemaker.eu-north-1.amazonaws.com","","","","","metrics.sagemaker.eu-north-1.amazonaws.com|*.vpce-svc-078fefc669122b35e.eu-north-1.vpce.amazonaws.com|*.metrics.sagemaker.eu-north-1.vpce.amazonaws.com","","false"
"13.53.213.178","*.mq.eu-north-1.amazonaws.com","","","","","*.mq.eu-north-1.amazonaws.com","","false"
"13.53.213.226","ip-10-0-146-66.eu-north-1.compute.internal","","","","","ip-10-0-146-66.eu-north-1.compute.internal","","true"
"13.53.213.255","*.autronet.com","","","","","*.autronet.com","","false"
"13.53.213.254","spektr.com","","","","","spektr.com|*.spektr.com","","false"
"13.53.214.14","devifyou.com","","","","","devifyou.com","","false"
"13.53.214.1","www.example.com","Bitnami","","","","","","true"
"13.53.214.43","devshare.sentorsecurity.com","","","","","devshare.sentorsecurity.com","","false"
"13.53.214.50","13.53.214.50","","","","","13.53.214.50","","false"
"13.53.214.85","13.53.214.85","","","","","13.53.214.85","","false"
"13.53.214.99","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"13.53.214.110","oceanlogo.se","OceanLogo","US","NY","NY","","","true"
"13.53.214.108","taiskuu.com","","","","","taiskuu.com|taiskuu.ee|uus.taiskuu.ee|www.taiskuu.com|www.taiskuu.ee","","false"
"13.53.214.119","*.dev-pls.com","","","","","*.dev-pls.com|dev-pls.com","","false"
"13.53.214.147","1921681254.ai","","","","","1921681254.ai|www.1921681254.ai","","false"
"13.53.215.2","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.rgsplatform.win|rgsplatform.win","","false"
"13.53.215.10","kube-apiserver","","","","","ee412a5515e0fe235e122000ddf7a0ee.gr7.eu-north-1.eks.amazonaws.com|ip-172-16-180-21.eu-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.10.233|172.16.180.21","false"
"13.53.215.18","*.l1aq7ul44k948.eu-north-1.cs.amazonlightsail.com","","","","","*.l1aq7ul44k948.eu-north-1.cs.amazonlightsail.com","","false"
"13.53.215.15","*.s3-object-lambda.eu-north-1.amazonaws.com","","","","","*.s3-object-lambda.eu-north-1.amazonaws.com|*.s3.eu-north-1.amazonaws.com","","false"
"13.53.215.16","algodon.se","","","","","algodon-se.beta.consolido.se|algodon.se|www.algodon.se","","false"
"13.53.215.17","spamtitan.symetra.no","","","","","spamtitan.symetra.no|www.spamtitan.symetra.no","","false"
