IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.253.126.228","redshift-aws.metl-preprod.matillion.com","","","","","redshift-aws.metl-preprod.matillion.com","","false"
"34.253.126.245","kube-apiserver","","","","","9d89181205587c6b407b91482da8de89.sk1.eu-west-1.eks.amazonaws.com|ip-10-0-112-55.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.117.31|10.0.112.55","false"
"34.253.126.255","*.mendeley.com","ELSEVIER INC.","US","New York","New York","*.mendeley.com|*.corp.mendeley.com|*.artifactory.corp.mendeley.com|*.live.corp.mendeley.com|*.dev.corp.mendeley.com|*.test.corp.mendeley.com|*.staging.corp.mendeley.com|*.data.mendeley.com|*.dev-data.mendeley.com|*.test-data.mendeley.com|*.sandbox-data.mendeley.com|*.staging-data.mendeley.com|mendeley.com","","false"
"34.253.126.249","*.providentcrm.com","","","","","*.providentcrm.com|providentcrm.com","","false"
"34.253.126.248","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"34.253.127.4","xbroker-z1-i1.ngxcld.com","Netgear, Inc","US","San Jose","California","xbroker-z1-i1.ngxcld.com|xbroker-z1-i2.ngxcld.com|xbroker-z1-i3.ngxcld.com|xbroker-z1-i4.ngxcld.com|xbroker-z1-i5.ngxcld.com|xbroker-z1-i6.ngxcld.com|xbroker-z1-i7.ngxcld.com|xbroker-z1-i8.ngxcld.com","","false"
"34.253.127.17","*.sharefile.com","","","","","*.sharefile.com|*.securevdr.com|*.sharefile.eu|*.sf-api.com|*.sf-api.eu|*.citrixdata.com","","false"
"34.253.127.22","meetme-dev.vwapps.run","","","","","meetme-dev.vwapps.run","","false"
"34.253.127.26","app.cci.1001.big-boss.sh","","","","","app.cci.1001.big-boss.sh","","false"
"34.253.127.23","*.staging.red7sportstech.com","","","","","*.staging.red7sportstech.com","","false"
