IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.145.167.93","papi-ecs-pdmp-virginia.1plusx.io","","","","","papi-ecs-pdmp-virginia.1plusx.io","","false"
"54.145.167.98","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.145.167.101","*.info-bets.com","","","","","*.info-bets.com","","true"
"54.145.167.125","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"54.145.167.147","*.kipuworks.com","","","","","*.kipuworks.com","","false"
"54.145.167.157","probacked.net","","","","","probacked.net","","false"
"54.145.167.163","*.sadlierconnect.com","","","","","*.sadlierconnect.com|religion.sadlierconnect.com|*.religion.sadlierconnect.com|assets.sadlierconnect.com|sadlierconnect.com|*.assets.sadlierconnect.com","","false"
"54.145.167.166","dimensions5.mercuryanalytics.com","","","","","dimensions5.mercuryanalytics.com","","false"
"54.145.167.193","*.golftec.com","","","","","*.golftec.com","","false"
"54.145.167.198","kube-apiserver","","","","","244d1a6b7cabde64a25134fa4e1cf862.gr7.us-east-1.eks.amazonaws.com|ip-172-16-50-237.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|100.66.32.140|172.16.50.237","false"
"54.145.167.207","www.mangoconcept.com","","","","","www.mangoconcept.com","","false"
"54.145.167.211","*.labs.nimbus.school","","","","","*.labs.nimbus.school","","false"
"54.145.167.226","kube-apiserver","","","","","fb99108cc51658f1a46894c7a0ce6326.gr7.us-east-1.eks.amazonaws.com|ip-10-0-40-35.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.64.107|10.0.40.35","false"
"54.145.167.236","kube-apiserver","","","","","4378c92ca11c3422b0ebf099754f1c59.yl4.us-east-1.eks.amazonaws.com|ip-10-0-50-20.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.29.45.38|10.0.50.20","false"
"54.145.167.238","*.ifactornotifi.com","KUBRA Arizona, Inc.","US","Tempe","Arizona","*.ifactornotifi.com|ifactornotifi.com","","false"
