IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.23.136.67","*.hempoc2proto.aw.prototype.labs.statefarm","","","","","*.hempoc2proto.aw.prototype.labs.statefarm","","false"
"52.23.136.71","kube-apiserver","","","","","945f5ffaaa802eeed84bf80c519d35f0.gr7.us-east-1.eks.amazonaws.com|ip-172-16-39-52.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.55.200.188|172.16.39.52","false"
"52.23.136.74","*.staging.backend.wyshware.io","","","","","*.staging.backend.wyshware.io","","false"
"52.23.136.78","adpremier.1000geeks.com","","","","","adpremier.1000geeks.com","","false"
"52.23.136.64","*.siged.com.uy","","","","","*.siged.com.uy|siged.com.uy","","false"
"52.23.136.85","*.nexteraanalytics.com","","","","","*.nexteraanalytics.com","","false"
"52.23.136.86","*.pom-co.com","","","","","*.pom-co.com|pom-co.com","","false"
"52.23.136.88","www.ccmghousecalls.com","","","","","www.ccmghousecalls.com|ccmghousecalls.com|*.ccmghousecalls.com","","false"
"52.23.136.93","*.prevailone.com","","","","","*.prevailone.com","","false"
"52.23.136.92","*.bytedgame.com","","","","","*.bytedgame.com|bytedgame.com","","false"
"52.23.136.99","*.iot.us-east-1.amazonaws.com","","","","","iot.us-east-1.amazonaws.com|*.iot.us-east-1.amazonaws.com","","false"
"52.23.136.116","search.tmgxk.info","","","","","search.tmgxk.info","","false"
"52.23.136.125","*.mopubtrk.com","","","","","*.mopubtrk.com","","false"
"52.23.136.126","*.awsmdotcomnp.manheim.com","","","","","*.awsmdotcomnp.manheim.com","","false"
"52.23.136.128","*.iot.us-east-1.amazonaws.com","Amazon.com, Inc.","US","Seattle","Washington","iot.us-east-1.amazonaws.com|*.iot.us-east-1.amazonaws.com","","false"
"52.23.136.124","*.n.trusteer.com","International Business Machines Corporation","US","Armonk","New York","*.n.trusteer.com","","false"
"52.23.136.142","custdev.ep.shell.com","","","","","custdev.ep.shell.com|*.custdev.ep.shell.com","","false"
"52.23.136.147","srui.cell-2.prod.us-east-1.prod.connect.aws.a2z.com","","","","","srui.cell-2.prod.us-east-1.prod.connect.aws.a2z.com","","false"
"52.23.136.161","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"52.23.136.167","*.daubertcromwell.com","","","","","*.daubertcromwell.com","","false"
"52.23.136.168","novo-aws-dev.com","","","","","novo-aws-dev.com|*.novo-aws-dev.com","","false"
"52.23.136.171","*.o3n.io","","","","","*.o3n.io|o3n.io","","false"
"52.23.136.174","dev.jervis.systems","","","","","dev.jervis.systems","","false"
"52.23.136.176","*.novatomato.com","","","","","*.novatomato.com|novatomato.com","","false"
"52.23.136.177","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
