IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"35.166.129.162","kube-apiserver","","","","","286a51592bf5d6e8a7d1d0a18f078a95.gr7.us-west-2.eks.amazonaws.com|ip-172-16-178-252.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.10.125.107|172.16.178.252","false"
"35.166.129.168","virtualrack-test.nextcloud.aero","","","","","virtualrack-test.nextcloud.aero|*.virtualrack-test.nextcloud.aero","","false"
"35.166.129.161","Datrium Inc.","Datrium Inc.","US","","CA","","","true"
"35.166.129.176","api.splits.org","","","","","api.splits.org|*.api.splits.org","","false"
"35.166.129.177","pkgrepo.criterionnetworks.com","Criterion Networks ","US","San Jose","California","","","true"
"35.166.129.181","testconsole.rishuh.people.aws.dev","","","","","testconsole.rishuh.people.aws.dev","","false"
"35.166.129.182","*.inspirus365.com","Inspirus LLC","US","","Texas","*.inspirus365.com|inspirus365.com","","false"
"35.166.129.187","*.crispnow.com","","","","","*.crispnow.com|crispnow.com","","false"
"35.166.129.189","novelsouthcapitol.com","","","","","novelsouthcapitol.com|www.novelsouthcapitol.com","","false"
"35.166.129.211","*.esri.com","Environmental Systems Research Institute, Inc.","US","Redlands","California","*.esri.com|esri.com","","false"
"35.166.129.212","pcoip.rednightconsulting.com","","","","","pcoip.rednightconsulting.com|www.pcoip.rednightconsulting.com","","false"
"35.166.129.227","*.842765405511.us-west-2.prod.rms.ring.devices.a2z.com","","","","","us-west-2.prod.rms.ring.devices.a2z.com|*.842765405511.us-west-2.prod.rms.ring.devices.a2z.com","","false"
"35.166.129.229","*.confidence.org","","","","","*.confidence.org","","false"
"35.166.129.234","*.ur41ta7l5d2uq.us-west-2.cs.lightsail.ec2.aws.dev","","","","","*.ur41ta7l5d2uq.us-west-2.cs.lightsail.ec2.aws.dev","","false"
"35.166.129.235","apps.ensadi.com","","","","","apps.ensadi.com","","false"
"35.166.129.233","www.example.com","Bitnami","","","","","","true"
"35.166.129.247","*.weofferwhatyouwant.com","","","","","*.weofferwhatyouwant.com|weofferwhatyouwant.com","","false"
"35.166.129.244","*.cell0001.prod.us-west-2.scroll.aws.a2z.com","","","","","*.cell0001.prod.us-west-2.scroll.aws.a2z.com","","false"
"35.166.129.251","*.vps.directimpacthosting.com","","","","","*.vps.directimpacthosting.com|*.app.works|app.works|vps.directimpacthosting.com","","false"
"35.166.130.0","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.fronterasdesk.org|*.kbach.org|*.kbaq.org|*.kjzz.org|fronterasdesk.org|kbach.org|kbaq.org|kjzz.org|science.kjzz.org|theshow.kjzz.org","","false"
