IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.53.66.164","kube-apiserver","","","","","776c41321e85b52b4b6f8066949b63ba.yl4.eu-north-1.eks.amazonaws.com|ip-10-0-46-84.eu-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.108.12|10.0.46.84","false"
"13.53.66.189","*.one.centevo.io","","","","","*.one.centevo.io","","false"
"13.53.66.177","transcribe-gamma.eu-north-1.amazonaws.com","","","","","transcribe-gamma.eu-north-1.amazonaws.com|*.transcribe-gamma.eu-north-1.vpce.amazonaws.com","","false"
"13.53.66.211","eturia.es","","","","","eturia.es|www.eturia.es","","false"
"13.53.66.207","verticalis.se","","","","","verticalis.se|www.verticalis.se","","false"
"13.53.66.217","alero.dintannforsikring.no","","","","","alero.dintannforsikring.no","","false"
"13.53.66.214","13.53.66.214","","","","","13.53.66.214","","false"
"13.53.66.216","kube-apiserver","","","","","4c4a6e0c1c672a166415e8620f1fa9d0.sk1.eu-north-1.eks.amazonaws.com|ip-172-16-123-218.eu-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.17.35.135|172.16.123.218","false"
"13.53.66.209","pbx.wildix.com","WILDIX SRL","IT","","","","","true"
"13.53.66.220","proxy1.187.se","","","","","proxy1.187.se","","false"
"13.53.66.253","cms.yungo.be","","","","","cms.yungo.be","","false"
"13.53.67.7","admin-stage.tranzet.dev","","","","","admin-stage.tranzet.dev","","false"
"13.53.67.11","*.sap2b06gp8194.eu-north-1.cs.amazonlightsail.com","","","","","*.sap2b06gp8194.eu-north-1.cs.amazonlightsail.com","","false"
"13.53.67.16","backofficeqa.gospara.com","","","","","backofficeqa.gospara.com|qa.gospara.com","","false"
"13.53.67.32","*.k3d9ce8murode.eu-north-1.cs.amazonlightsail.com","","","","","*.k3d9ce8murode.eu-north-1.cs.amazonlightsail.com","","false"
"13.53.67.59","*.q291qs4emrte2.eu-north-1.cs.amazonlightsail.com","","","","","*.q291qs4emrte2.eu-north-1.cs.amazonlightsail.com","","false"
"13.53.67.57","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.skapeportal.com|skapeportal.com","","false"
"13.53.67.96","kube-apiserver","","","","","4de1726810614dd9e7baaf3c4d0b6045.yl4.eu-north-1.eks.amazonaws.com|ip-172-16-44-211.eu-north-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.66.233|172.16.44.211","false"
"13.53.67.104","*.c1.eu-north-1.aws.app.snowflake.com","Snowflake Inc.","US","San Mateo","California","*.c1.eu-north-1.aws.app.snowflake.com|c1.eu-north-1.aws.app.snowflake.com","","false"
