IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.230.99.202","*.directvgo.com","","","","","*.directvgo.com|directvgo.com","","false"
"3.230.99.203","*.paymentez.com","","","","","*.paymentez.com|paymentez.com","","false"
"3.230.99.207","sssprbbmobile.delawarenorth.com","","","","","sssprbbmobile.delawarenorth.com","","false"
"3.230.99.209","staging.yesaal.com","","","","","dev.yesaal.com|prod.yesaal.com|staging.yesaal.com|yesaal.com","","false"
"3.230.99.214","*.burstoralcare.com","","","","","*.burstoralcare.com|burstoralcare.com|www.burstoralcare.com","","false"
"3.230.99.219","*.stg.cd.id.hp.com","HP Inc","US","Palo Alto","California","*.stg.cd.id.hp.com|*.us-west-2.stg.cd.id.hp.com|*.us-east-1.stg.cd.id.hp.com|*.stg.cd.id.hpcwp.com|*.us-west-2.stg.cd.id.hpcwp.com|*.us-east-1.stg.cd.id.hpcwp.com","","false"
"3.230.99.222","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.230.99.229","*.nodereal.io","","","","","*.nodereal.io","","false"
"3.230.99.230","us-east-1.ci.qstv.on.epicgames.com","","","","","us-east-1.ci.qstv.on.epicgames.com|*.ci.qstv.on.epicgames.com","","false"
"3.230.99.221","*.mq.us-east-1.amazonaws.com","","","","","*.mq.us-east-1.amazonaws.com","","false"
"3.230.99.232","strapi.om3.ch","","","","","strapi.om3.ch","","false"
"3.230.99.235","*.aternity.com","","","","","*.aternity.com","","false"
"3.230.99.236","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.230.99.241","*.cloudwaysapps.com","","","","","*.cloudwaysapps.com|cloudwaysapps.com","","false"
"3.230.99.240","mobvista.com","","","","","mobvista.com|nativexads.com|nativex.com|mintegral.net|*.nativexads.com|*.nativex.com|*.mintegral.net|*.mobvista.com","","false"
"3.230.99.243","*.cellworks.life","","","","","*.cellworks.life|cellworks.life","","false"
"3.230.99.245","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.230.100.3","main-friendly-babbage-rakt7rj.cribl.cloud","","","","","main-friendly-babbage-rakt7rj.cribl.cloud|default.main.friendly-babbage-rakt7rj.cribl.cloud|in.main-default-friendly-babbage-rakt7rj.cribl.cloud|*.main.friendly-babbage-rakt7rj.cribl.cloud","","false"
"3.230.100.13","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
