IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.230.35.88","dmv2.alpha-terminator-us-east-1-adam.pre-gamma.awsmagnolio.com","","","","","dmv2.alpha-terminator-us-east-1-adam.pre-gamma.awsmagnolio.com|dmservicev2.alpha-terminator-us-east-1-adam.pre-gamma.awsmagnolio.com|dm.alpha-terminator-us-east-1-adam.pre-gamma.awsmagnolio.com","","false"
"3.230.35.94","*.vidvox.net","","","","","*.vidvox.net","","false"
"3.230.35.95","*.tokaytest.com","","","","","*.tokaytest.com|tokaytest.com","","false"
"3.230.35.100","stg.guep.com.br","","","","","stg.guep.com.br|*.stg.guep.com.br","","false"
"3.230.35.104","*.perf.k12.com","","","","","*.perf.k12.com","","false"
"3.230.35.108","*.customer.cloud.microstrategy.com","MicroStrategy Inc.","US","Tysons","Virginia","*.customer.cloud.microstrategy.com","","false"
"3.230.35.122","piloto.uma.edu.pe","","","","","piloto.uma.edu.pe","","false"
"3.230.35.129","*.vecna.net","Vecna Technologies, Inc.","US","Burlington","Massachusetts","*.vecna.net|reporting.vecna.net|vecna.net","","false"
"3.230.35.145","nhenwoodstock.org","","","","","nhenwoodstock.org|www.nhenwoodstock.org","","false"
"3.230.35.151","posrip.com","","","","","posrip.com|*.api.shopkeepdemo.com|*.getshopkeep.com|*.shopkeepdemo.com|posrip-staging.com|*.api.getshopkeep.com|*.shopkeep-staging.com|*.external.posrip-staging.com|getshopkeep.com|*.staging.posrip.com|shopkeepdemo.com|*.posrip.com|*.external.staging.posrip.com|shopkeep-staging.com|*.posrip-staging.com|*.shopkeepaccounting.com","","false"
