IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"43.200.168.248","*.app-service3.com","","","","","*.app-service3.com","","false"
"43.200.168.245","kube-apiserver","","","","","3cf5dbd98646f00216a67ec363e3524e.gr7.ap-northeast-2.eks.amazonaws.com|ip-172-16-60-90.ap-northeast-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.10.20.0|172.16.60.90","false"
"43.200.169.1","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"43.200.169.25","*.mik-a.co.kr","","","","","*.mik-a.co.kr|mik-a.co.kr","","false"
"43.200.169.53","example.com","","","","","","","true"
"43.200.169.78","dongurami.shop","","","","","dongurami.shop","","false"
"43.200.169.153","ip-172-31-42-138.ap-northeast-2.compute.internal","Unspecified","US","","","ip-172-31-42-138.ap-northeast-2.compute.internal","","false"
"43.200.169.156","mollysk2.com","","","","","mollysk2.com|www.mollysk2.com","","false"
"43.200.170.48","admin.thexiangxiang.io","","","","","admin.thexiangxiang.io","","false"
"43.200.170.136","TRAEFIK DEFAULT CERT","","","","","27146599950de2502ad4d7677d7a93c9.b77c941604c67a70eaeff969dfb78583.traefik.default","","true"
"43.200.170.147","btc588aws.top","","","","","btc588aws.top","","false"
"43.200.170.159","app.dev.sopt.org","","","","","app.dev.sopt.org","","false"
"43.200.170.154","snuh.metory.kr","","","","","jbcp.metory.kr|snuh.metory.kr","","false"
"43.200.170.174","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"43.200.170.211","parkingcomestrue.com","","","","","parkingcomestrue.com|www.parkingcomestrue.com","","false"
"43.200.170.254","icomes-hub.store","","","","","icomes-hub.store|www.icomes-hub.store","","false"
"43.200.171.8","*.mesontracking.com","","","","","*.mesontracking.com|mesontracking.com","","false"
"43.200.171.46","playbed.xyz","","","","","playbed.xyz","","false"
"43.200.171.62","sbz-test.candysoftapp.net","","","","","sbz-test.candysoftapp.net","","false"
"43.200.171.83","manager.nwrn.net","","","","","manager.nwrn.net","","false"
"43.200.171.118","escape.playpointlab.com","","","","","escape.playpointlab.com","","false"
"43.200.171.150","*.contec.kr","CONTEC Co., Ltd.","KR","","Daejeon","*.contec.kr|contec.kr","","false"
"43.200.172.98","friendpet4989.com","","","","","friendpet4989.com|www.friendpet4989.com","","false"
"43.200.172.108","it-story.net","","","","","it-story.net|www.it-story.net","","false"
"43.200.172.168","chatbot.intellisys.co.kr","","","","","chatbot.intellisys.co.kr|restory-gpu.intellisys.co.kr","","false"
"43.200.173.18","stage-api.pottery.martian.link","","","","","stage-api.pottery.martian.link","","false"
"43.200.173.29","*.apn23.whip-edge.live-video.net","","","","","apn23.whip-edge.live-video.net|*.apn23.whip-edge.live-video.net","","false"
"43.200.173.77","wegnal.com","","","","","wegnal.com|www.wegnal.com","","false"
"43.200.173.226","api.hubclub.kr","","","","","api.hubclub.kr","","false"
"43.200.173.240","hityundong.com","","","","","hityundong.com","","false"
"43.200.173.243","www.travel-sketch.com","","","","","www.travel-sketch.com","","false"
"43.200.173.255","*.internet.org","Internet.org","US","Menlo Park","California","","","true"
"43.200.174.88","www.piggycell.com","(주)백퍼센트","KR","Seongdong-gu","Seoul","www.piggycell.com|piggycell.com","","false"
"43.200.174.174","najuhills.com","","","","","najuhills.com","","false"
"43.200.174.244","43.200.174.244","","","","","43.200.174.244","","false"
"43.200.175.12","localhost","","","","","","","true"
"43.200.175.97","sclms.helloludi.com","","","","","sclms.helloludi.com","","false"
"43.200.175.150","www.example.com","Bitnami","","","","","","true"
"43.200.175.226","example.com","","","","","","","true"
"43.200.175.235","*.kevit.co.kr","","","","","*.kevit.co.kr|kevit.co.kr","","false"
"43.200.176.45","techdocs.kr","","","","","techdocs.kr","","false"
"43.200.176.46","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.alarmman.io|alarmman.io","","false"
"43.200.176.90","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"43.200.176.131","49990679464f","Beijing OnlineJudge Technology Co., Ltd.","CN","Beijing","Beijing","","","true"
"43.200.176.208","*.geniemusic.co.kr","Genie Music Corporation","KR","","Seoul","*.geniemusic.co.kr|geniemusic.co.kr","","false"
"43.200.176.253","pm.jangboo.kr","foodnote","kr","","","pm.jangboo.kr|*.jangboo.kr","","false"
"43.200.177.19","43.200.177.19","","","","","43.200.177.19","","false"
